season,season_type,week,game_date,game_key,play_id,play_sequence,player_id,field_goal_result,attempt_yards,player_name,birthdate,success,distance_squared,is_long_attempt,kicker_attempt_number,age_at_attempt
2012,Reg,2,2012-09-16,55526,1346,57,30932,Made,34,STEPHEN GOSTKOWSKI,1984-01-28,1,1156,0,58,28.64
2012,Reg,3,2012-09-23,55550,419,18,30932,Made,37,STEPHEN GOSTKOWSKI,1984-01-28,1,1369,0,59,28.65
2012,Reg,3,2012-09-23,55550,1015,41,30932,Made,49,STEPHEN GOSTKOWSKI,1984-01-28,1,2401,0,60,28.65
2012,Reg,3,2012-09-23,55550,3516,141,30932,Made,20,STEPHEN GOSTKOWSKI,1984-01-28,1,400,0,61,28.65
2012,Reg,4,2012-09-30,55554,4754,179,30932,Made,30,STEPHEN GOSTKOWSKI,1984-01-28,1,900,0,62,28.67
2012,Reg,4,2012-09-30,55554,1267,47,30932,Missed,49,STEPHEN GOSTKOWSKI,1984-01-28,0,2401,0,63,28.67
2012,Reg,4,2012-09-30,55554,1785,67,30932,Missed,42,STEPHEN GOSTKOWSKI,1984-01-28,0,1764,0,64,28.67
2012,Reg,5,2012-10-07,55577,2188,89,30932,Made,23,STEPHEN GOSTKOWSKI,1984-01-28,1,529,0,65,28.69
2012,Reg,6,2012-10-14,55590,1832,74,30932,Made,25,STEPHEN GOSTKOWSKI,1984-01-28,1,625,0,66,28.71
2012,Reg,6,2012-10-14,55590,2440,98,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,67,28.71
2012,Reg,6,2012-10-14,55590,3476,138,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,68,28.71
2012,Reg,7,2012-10-21,55604,4536,177,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,69,28.73
2012,Reg,7,2012-10-21,55604,4885,191,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,70,28.73
2012,Reg,8,2012-10-28,55616,2705,105,30932,Made,26,STEPHEN GOSTKOWSKI,1984-01-28,1,676,0,71,28.75
2012,Reg,10,2012-11-11,55642,539,23,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,72,28.79
2012,Reg,10,2012-11-11,55642,3266,134,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,73,28.79
2012,Reg,10,2012-11-11,55642,4222,172,30932,Made,27,STEPHEN GOSTKOWSKI,1984-01-28,1,729,0,74,28.79
2012,Reg,11,2012-11-18,55657,1125,46,30932,Missed,36,STEPHEN GOSTKOWSKI,1984-01-28,0,1296,0,75,28.81
2012,Reg,11,2012-11-18,55657,1921,80,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,76,28.81
2012,Reg,12,2012-11-22,55666,425,16,30932,Missed,39,STEPHEN GOSTKOWSKI,1984-01-28,0,1521,0,77,28.82
2012,Reg,13,2012-12-02,55686,3356,137,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,78,28.85
2012,Reg,13,2012-12-02,55686,4120,168,30932,Made,20,STEPHEN GOSTKOWSKI,1984-01-28,1,400,0,79,28.85
2012,Reg,13,2012-12-02,55686,702,29,30932,Missed,49,STEPHEN GOSTKOWSKI,1984-01-28,0,2401,0,80,28.85
2012,Reg,13,2012-12-02,55686,1794,71,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,81,28.85
2012,Reg,15,2012-12-16,55726,1620,61,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,82,28.88
2012,Reg,15,2012-12-16,55726,5167,201,30932,Made,41,STEPHEN GOSTKOWSKI,1984-01-28,1,1681,0,83,28.88
2012,Reg,16,2012-12-23,55734,2505,103,30932,Made,38,STEPHEN GOSTKOWSKI,1984-01-28,1,1444,0,84,28.9
2012,Reg,16,2012-12-23,55734,809,34,30932,Made,25,STEPHEN GOSTKOWSKI,1984-01-28,1,625,0,85,28.9
2012,Reg,16,2012-12-23,55734,1700,71,30932,Made,49,STEPHEN GOSTKOWSKI,1984-01-28,1,2401,0,86,28.9
2012,Post,2,2013-01-13,55832,1313,57,30932,Made,37,STEPHEN GOSTKOWSKI,1984-01-28,1,1369,0,87,28.96
2012,Post,2,2013-01-13,55832,4337,174,30932,Made,38,STEPHEN GOSTKOWSKI,1984-01-28,1,1444,0,88,28.96
2012,Post,3,2013-01-20,55834,2178,88,30932,Made,25,STEPHEN GOSTKOWSKI,1984-01-28,1,625,0,89,28.98
2012,Post,3,2013-01-20,55834,613,24,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,90,28.98
2013,Reg,1,2013-09-08,55838,964,34,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,91,29.61
2013,Reg,1,2013-09-08,55838,4350,157,30932,Made,33,STEPHEN GOSTKOWSKI,1984-01-28,1,1089,0,92,29.61
2013,Reg,1,2013-09-08,55838,5279,190,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,93,29.61
2013,Reg,2,2013-09-12,55853,574,23,30932,Made,21,STEPHEN GOSTKOWSKI,1984-01-28,1,441,0,94,29.62
2013,Reg,2,2013-09-12,55853,1984,78,30932,Made,30,STEPHEN GOSTKOWSKI,1984-01-28,1,900,0,95,29.62
2013,Reg,2,2013-09-12,55853,2545,97,30932,Missed,43,STEPHEN GOSTKOWSKI,1984-01-28,0,1849,0,96,29.62
2013,Reg,3,2013-09-22,55875,2890,117,30932,Made,46,STEPHEN GOSTKOWSKI,1984-01-28,1,2116,0,97,29.65
2013,Reg,3,2013-09-22,55875,3464,141,30932,Made,33,STEPHEN GOSTKOWSKI,1984-01-28,1,1089,0,98,29.65
2013,Reg,3,2013-09-22,55875,2263,90,30932,Made,53,STEPHEN GOSTKOWSKI,1984-01-28,1,2809,1,99,29.65
2013,Reg,4,2013-09-29,55898,2513,101,30932,Made,22,STEPHEN GOSTKOWSKI,1984-01-28,1,484,0,100,29.67
2013,Reg,4,2013-09-29,55898,3466,143,30932,Made,49,STEPHEN GOSTKOWSKI,1984-01-28,1,2401,0,101,29.67
2013,Reg,4,2013-09-29,55898,1574,63,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,102,29.67
2013,Reg,5,2013-10-06,55902,2024,77,30932,Made,42,STEPHEN GOSTKOWSKI,1984-01-28,1,1764,0,103,29.69
2013,Reg,5,2013-10-06,55902,3404,135,30932,Made,19,STEPHEN GOSTKOWSKI,1984-01-28,1,361,0,104,29.69
2013,Reg,6,2013-10-13,55925,346,15,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,105,29.71
2013,Reg,6,2013-10-13,55925,3200,131,30932,Made,54,STEPHEN GOSTKOWSKI,1984-01-28,1,2916,1,106,29.71
2013,Reg,6,2013-10-13,55925,3677,151,30932,Made,23,STEPHEN GOSTKOWSKI,1984-01-28,1,529,0,107,29.71
2013,Reg,7,2013-10-20,55936,4659,188,30932,Made,44,STEPHEN GOSTKOWSKI,1984-01-28,1,1936,0,108,29.73
2013,Reg,7,2013-10-20,55936,3683,147,30932,Made,39,STEPHEN GOSTKOWSKI,1984-01-28,1,1521,0,109,29.73
2013,Reg,8,2013-10-27,55948,1659,70,30932,Made,34,STEPHEN GOSTKOWSKI,1984-01-28,1,1156,0,110,29.75
2013,Reg,8,2013-10-27,55948,3174,132,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,111,29.75
2013,Reg,9,2013-11-03,55967,3146,125,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,112,29.77
2013,Reg,9,2013-11-03,55967,1720,67,30932,Made,20,STEPHEN GOSTKOWSKI,1984-01-28,1,400,0,113,29.77
2013,Reg,11,2013-11-18,55998,2953,121,30932,Made,26,STEPHEN GOSTKOWSKI,1984-01-28,1,676,0,114,29.81
2013,Reg,11,2013-11-18,55998,1671,66,30932,Made,42,STEPHEN GOSTKOWSKI,1984-01-28,1,1764,0,115,29.81
2013,Reg,12,2013-11-24,56011,3865,156,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,116,29.82
2013,Reg,12,2013-11-24,56011,5483,218,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,117,29.82
2013,Reg,13,2013-12-01,56025,3133,136,30932,Made,53,STEPHEN GOSTKOWSKI,1984-01-28,1,2809,1,118,29.84
2013,Reg,13,2013-12-01,56025,3444,148,30932,Made,53,STEPHEN GOSTKOWSKI,1984-01-28,1,2809,1,119,29.84
2013,Reg,13,2013-12-01,56025,1386,61,30932,Missed,55,STEPHEN GOSTKOWSKI,1984-01-28,0,3025,1,120,29.84
2013,Reg,14,2013-12-08,56032,3208,126,30932,Made,33,STEPHEN GOSTKOWSKI,1984-01-28,1,1089,0,121,29.86
2013,Reg,14,2013-12-08,56032,3920,155,30932,Made,50,STEPHEN GOSTKOWSKI,1984-01-28,1,2500,1,122,29.86
2013,Reg,15,2013-12-15,56050,2162,89,30932,Missed,48,STEPHEN GOSTKOWSKI,1984-01-28,0,2304,0,123,29.88
2013,Reg,15,2013-12-15,56050,3205,133,30932,Made,23,STEPHEN GOSTKOWSKI,1984-01-28,1,529,0,124,29.88
2013,Reg,15,2013-12-15,56050,598,26,30932,Made,22,STEPHEN GOSTKOWSKI,1984-01-28,1,484,0,125,29.88
2013,Reg,16,2013-12-22,56075,1029,43,30932,Made,45,STEPHEN GOSTKOWSKI,1984-01-28,1,2025,0,126,29.9
2013,Reg,16,2013-12-22,56075,2687,105,30932,Made,42,STEPHEN GOSTKOWSKI,1984-01-28,1,1764,0,127,29.9
2013,Reg,17,2013-12-29,56084,3475,144,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,128,29.92
2013,Reg,17,2013-12-29,56084,371,15,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,129,29.92
2013,Reg,17,2013-12-29,56084,878,36,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,130,29.92
2013,Reg,17,2013-12-29,56084,2021,83,30932,Made,29,STEPHEN GOSTKOWSKI,1984-01-28,1,841,0,131,29.92
2013,Post,3,2014-01-19,56166,1498,64,30932,Made,47,STEPHEN GOSTKOWSKI,1984-01-28,1,2209,0,132,29.98
2013,Post,5,2014-01-26,56168,3295,125,30932,Missed,53,STEPHEN GOSTKOWSKI,1984-01-28,0,2809,1,133,30.0
2014,Reg,1,2014-09-07,56176,2309,90,30932,Made,45,STEPHEN GOSTKOWSKI,1984-01-28,1,2025,0,134,30.61
2014,Reg,1,2014-09-07,56176,947,38,30932,Made,47,STEPHEN GOSTKOWSKI,1984-01-28,1,2209,0,135,30.61
2014,Reg,2,2014-09-14,56191,1012,39,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,136,30.63
2014,Reg,2,2014-09-14,56191,3214,125,30932,Made,27,STEPHEN GOSTKOWSKI,1984-01-28,1,729,0,137,30.63
2014,Reg,2,2014-09-14,56191,2638,104,30932,Made,47,STEPHEN GOSTKOWSKI,1984-01-28,1,2209,0,138,30.63
2014,Reg,3,2014-09-21,56208,3595,142,30932,Made,36,STEPHEN GOSTKOWSKI,1984-01-28,1,1296,0,139,30.65
2014,Reg,3,2014-09-21,56208,2027,78,30932,Made,21,STEPHEN GOSTKOWSKI,1984-01-28,1,441,0,140,30.65
2014,Reg,3,2014-09-21,56208,3112,124,30932,Made,20,STEPHEN GOSTKOWSKI,1984-01-28,1,400,0,141,30.65
2014,Reg,5,2014-10-05,56244,3506,138,30932,Made,23,STEPHEN GOSTKOWSKI,1984-01-28,1,529,0,142,30.69
2014,Reg,5,2014-10-05,56244,3919,156,30932,Made,47,STEPHEN GOSTKOWSKI,1984-01-28,1,2209,0,143,30.69
2014,Reg,5,2014-10-05,56244,4173,167,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,144,30.69
2014,Reg,5,2014-10-05,56244,2093,82,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,145,30.69
2014,Reg,5,2014-10-05,56244,2322,89,30932,Made,19,STEPHEN GOSTKOWSKI,1984-01-28,1,361,0,146,30.69
2014,Reg,6,2014-10-12,56248,2490,88,30932,Made,53,STEPHEN GOSTKOWSKI,1984-01-28,1,2809,1,147,30.7
2014,Reg,6,2014-10-12,56248,2105,76,30932,Made,42,STEPHEN GOSTKOWSKI,1984-01-28,1,1764,0,148,30.7
2014,Reg,6,2014-10-12,56248,3421,121,30932,Made,40,STEPHEN GOSTKOWSKI,1984-01-28,1,1600,0,149,30.7
2014,Reg,6,2014-10-12,56248,885,34,30932,Missed,36,STEPHEN GOSTKOWSKI,1984-01-28,0,1296,0,150,30.7
2014,Reg,7,2014-10-16,56261,2152,90,30932,Made,39,STEPHEN GOSTKOWSKI,1984-01-28,1,1521,0,151,30.72
2014,Reg,7,2014-10-16,56261,2795,116,30932,Made,36,STEPHEN GOSTKOWSKI,1984-01-28,1,1296,0,152,30.72
2014,Reg,8,2014-10-26,56282,3502,143,30932,Made,27,STEPHEN GOSTKOWSKI,1984-01-28,1,729,0,153,30.74
2014,Reg,8,2014-10-26,56282,1000,42,30932,Made,23,STEPHEN GOSTKOWSKI,1984-01-28,1,529,0,154,30.74
2014,Reg,8,2014-10-26,56282,4008,164,30932,Made,39,STEPHEN GOSTKOWSKI,1984-01-28,1,1521,0,155,30.74
2014,Reg,9,2014-11-02,56300,488,21,30932,Made,49,STEPHEN GOSTKOWSKI,1984-01-28,1,2401,0,156,30.76
2014,Reg,9,2014-11-02,56300,1082,46,30932,Made,29,STEPHEN GOSTKOWSKI,1984-01-28,1,841,0,157,30.76
2014,Reg,9,2014-11-02,56300,3201,127,30932,Made,45,STEPHEN GOSTKOWSKI,1984-01-28,1,2025,0,158,30.76
2014,Reg,12,2014-11-23,56338,2330,96,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,159,30.82
2014,Reg,12,2014-11-23,56338,3130,126,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,160,30.82
2014,Reg,13,2014-11-30,56359,3641,153,30932,Missed,47,STEPHEN GOSTKOWSKI,1984-01-28,0,2209,0,161,30.84
2014,Reg,14,2014-12-07,56376,1432,60,30932,Made,22,STEPHEN GOSTKOWSKI,1984-01-28,1,484,0,162,30.86
2014,Reg,14,2014-12-07,56376,631,27,30932,Made,22,STEPHEN GOSTKOWSKI,1984-01-28,1,484,0,163,30.86
2014,Reg,14,2014-12-07,56376,3304,136,30932,Made,38,STEPHEN GOSTKOWSKI,1984-01-28,1,1444,0,164,30.86
2014,Reg,15,2014-12-14,56387,3878,157,30932,Made,36,STEPHEN GOSTKOWSKI,1984-01-28,1,1296,0,165,30.88
2014,Reg,15,2014-12-14,56387,2920,118,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,166,30.88
2014,Reg,16,2014-12-21,56402,2660,109,30932,Made,24,STEPHEN GOSTKOWSKI,1984-01-28,1,576,0,167,30.9
2014,Reg,17,2014-12-28,56417,1493,63,30932,Made,44,STEPHEN GOSTKOWSKI,1984-01-28,1,1936,0,168,30.92
2014,Reg,17,2014-12-28,56417,745,32,30932,Made,24,STEPHEN GOSTKOWSKI,1984-01-28,1,576,0,169,30.92
2014,Reg,17,2014-12-28,56417,2660,111,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,170,30.92
2014,Post,3,2015-01-18,56500,2272,87,30932,Made,21,STEPHEN GOSTKOWSKI,1984-01-28,1,441,0,171,30.97
2015,Reg,2,2015-09-20,56520,4097,144,30932,Made,50,STEPHEN GOSTKOWSKI,1984-01-28,1,2500,1,172,31.64
2015,Reg,2,2015-09-20,56520,2374,84,30932,Made,46,STEPHEN GOSTKOWSKI,1984-01-28,1,2116,0,173,31.64
2015,Reg,2,2015-09-20,56520,3202,112,30932,Made,21,STEPHEN GOSTKOWSKI,1984-01-28,1,441,0,174,31.64
2015,Reg,2,2015-09-20,56520,5427,189,30932,Made,25,STEPHEN GOSTKOWSKI,1984-01-28,1,625,0,175,31.64
2015,Reg,3,2015-09-27,56542,819,33,30932,Made,46,STEPHEN GOSTKOWSKI,1984-01-28,1,2116,0,176,31.66
2015,Reg,3,2015-09-27,56542,1698,68,30932,Made,20,STEPHEN GOSTKOWSKI,1984-01-28,1,400,0,177,31.66
2015,Reg,3,2015-09-27,56542,2389,95,30932,Made,46,STEPHEN GOSTKOWSKI,1984-01-28,1,2116,0,178,31.66
2015,Reg,5,2015-10-11,56576,460,19,30932,Made,49,STEPHEN GOSTKOWSKI,1984-01-28,1,2401,0,179,31.7
2015,Reg,5,2015-10-11,56576,2177,82,30932,Made,57,STEPHEN GOSTKOWSKI,1984-01-28,1,3249,1,180,31.7
2015,Reg,5,2015-10-11,56576,3744,145,30932,Made,34,STEPHEN GOSTKOWSKI,1984-01-28,1,1156,0,181,31.7
2015,Reg,6,2015-10-18,56592,1129,45,30932,Made,40,STEPHEN GOSTKOWSKI,1984-01-28,1,1600,0,182,31.72
2015,Reg,6,2015-10-18,56592,2267,89,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,183,31.72
2015,Reg,7,2015-10-25,56600,1967,80,30932,Made,46,STEPHEN GOSTKOWSKI,1984-01-28,1,2116,0,184,31.74
2015,Reg,7,2015-10-25,56600,2505,101,30932,Made,24,STEPHEN GOSTKOWSKI,1984-01-28,1,576,0,185,31.74
2015,Reg,7,2015-10-25,56600,166,7,30932,Made,38,STEPHEN GOSTKOWSKI,1984-01-28,1,1444,0,186,31.74
2015,Reg,8,2015-10-29,56608,2749,113,30932,Made,36,STEPHEN GOSTKOWSKI,1984-01-28,1,1296,0,187,31.75
2015,Reg,8,2015-10-29,56608,1749,72,30932,Made,52,STEPHEN GOSTKOWSKI,1984-01-28,1,2704,1,188,31.75
2015,Reg,9,2015-11-08,56626,2334,94,30932,Made,21,STEPHEN GOSTKOWSKI,1984-01-28,1,441,0,189,31.78
2015,Reg,9,2015-11-08,56626,1469,59,30932,Made,21,STEPHEN GOSTKOWSKI,1984-01-28,1,441,0,190,31.78
2015,Reg,10,2015-11-15,56646,4539,181,30932,Made,54,STEPHEN GOSTKOWSKI,1984-01-28,1,2916,1,191,31.8
2015,Reg,10,2015-11-15,56646,960,40,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,192,31.8
2015,Reg,11,2015-11-23,56662,508,20,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,193,31.82
2015,Reg,11,2015-11-23,56662,2283,91,30932,Missed,54,STEPHEN GOSTKOWSKI,1984-01-28,0,2916,1,194,31.82
2015,Reg,11,2015-11-23,56662,3209,129,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,195,31.82
2015,Reg,12,2015-11-29,56677,4286,176,30932,Made,47,STEPHEN GOSTKOWSKI,1984-01-28,1,2209,0,196,31.84
2015,Reg,14,2015-12-13,56700,1016,42,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,197,31.87
2015,Reg,14,2015-12-13,56700,2130,86,30932,Made,49,STEPHEN GOSTKOWSKI,1984-01-28,1,2401,0,198,31.87
2015,Reg,15,2015-12-20,56717,2094,80,30932,Missed,48,STEPHEN GOSTKOWSKI,1984-01-28,0,2304,0,199,31.89
2015,Reg,15,2015-12-20,56717,2684,106,30932,Made,38,STEPHEN GOSTKOWSKI,1984-01-28,1,1444,0,200,31.89
2015,Reg,15,2015-12-20,56717,1778,69,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,201,31.89
2015,Reg,15,2015-12-20,56717,3688,147,30932,Made,42,STEPHEN GOSTKOWSKI,1984-01-28,1,1764,0,202,31.89
2015,Reg,15,2015-12-20,56717,3973,158,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,203,31.89
2015,Reg,16,2015-12-27,56736,2188,91,30932,Made,44,STEPHEN GOSTKOWSKI,1984-01-28,1,1936,0,204,31.91
2015,Reg,16,2015-12-27,56736,1222,50,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,205,31.91
2015,Reg,17,2016-01-03,56754,1290,55,30932,Made,34,STEPHEN GOSTKOWSKI,1984-01-28,1,1156,0,206,31.93
2015,Reg,17,2016-01-03,56754,1677,70,30932,Missed,46,STEPHEN GOSTKOWSKI,1984-01-28,0,2116,0,207,31.93
2015,Post,2,2016-01-16,56828,3426,137,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,208,31.97
2015,Post,2,2016-01-16,56828,3183,126,30932,Made,40,STEPHEN GOSTKOWSKI,1984-01-28,1,1600,0,209,31.97
2015,Post,3,2016-01-24,56832,1675,68,30932,Made,46,STEPHEN GOSTKOWSKI,1984-01-28,1,2116,0,210,31.99
2015,Post,3,2016-01-24,56832,2629,107,30932,Made,38,STEPHEN GOSTKOWSKI,1984-01-28,1,1444,0,211,31.99
2016,Reg,1,2016-09-11,56914,3825,148,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,212,32.62
2016,Reg,1,2016-09-11,56914,3157,123,30932,Made,53,STEPHEN GOSTKOWSKI,1984-01-28,1,2809,1,213,32.62
2016,Reg,1,2016-09-11,56914,902,37,30932,Made,47,STEPHEN GOSTKOWSKI,1984-01-28,1,2209,0,214,32.62
2016,Reg,2,2016-09-18,56922,1828,75,30932,Made,34,STEPHEN GOSTKOWSKI,1984-01-28,1,1156,0,215,32.64
2016,Reg,2,2016-09-18,56922,4202,166,30932,Missed,39,STEPHEN GOSTKOWSKI,1984-01-28,0,1521,0,216,32.64
2016,Reg,3,2016-09-22,56933,752,31,30932,Made,24,STEPHEN GOSTKOWSKI,1984-01-28,1,576,0,217,32.65
2016,Reg,3,2016-09-22,56933,2304,91,30932,Made,25,STEPHEN GOSTKOWSKI,1984-01-28,1,625,0,218,32.65
2016,Reg,4,2016-10-02,56955,2400,91,30932,Missed,48,STEPHEN GOSTKOWSKI,1984-01-28,0,2304,0,219,32.68
2016,Reg,5,2016-10-09,56966,2095,87,30932,Missed,50,STEPHEN GOSTKOWSKI,1984-01-28,0,2500,1,220,32.7
2016,Reg,5,2016-10-09,56966,3626,148,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,221,32.7
2016,Reg,6,2016-10-16,56983,3399,143,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,222,32.72
2016,Reg,6,2016-10-16,56983,228,9,30932,Made,46,STEPHEN GOSTKOWSKI,1984-01-28,1,2116,0,223,32.72
2016,Reg,8,2016-10-30,57011,4366,154,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,224,32.76
2016,Reg,8,2016-10-30,57011,2703,95,30932,Made,51,STEPHEN GOSTKOWSKI,1984-01-28,1,2601,1,225,32.76
2016,Reg,10,2016-11-13,57046,3216,130,30932,Made,30,STEPHEN GOSTKOWSKI,1984-01-28,1,900,0,226,32.79
2016,Reg,11,2016-11-20,57058,4022,150,30932,Made,38,STEPHEN GOSTKOWSKI,1984-01-28,1,1444,0,227,32.81
2016,Reg,12,2016-11-27,57076,3443,135,30932,Made,41,STEPHEN GOSTKOWSKI,1984-01-28,1,1681,0,228,32.83
2016,Reg,12,2016-11-27,57076,1328,51,30932,Made,28,STEPHEN GOSTKOWSKI,1984-01-28,1,784,0,229,32.83
2016,Reg,12,2016-11-27,57076,2039,79,30932,Missed,39,STEPHEN GOSTKOWSKI,1984-01-28,0,1521,0,230,32.83
2016,Reg,12,2016-11-27,57076,2547,99,30932,Made,29,STEPHEN GOSTKOWSKI,1984-01-28,1,841,0,231,32.83
2016,Reg,13,2016-12-04,57085,1838,75,30932,Made,28,STEPHEN GOSTKOWSKI,1984-01-28,1,784,0,232,32.85
2016,Reg,13,2016-12-04,57085,2620,104,30932,Made,48,STEPHEN GOSTKOWSKI,1984-01-28,1,2304,0,233,32.85
2016,Reg,13,2016-12-04,57085,2797,112,30932,Made,45,STEPHEN GOSTKOWSKI,1984-01-28,1,2025,0,234,32.85
2016,Reg,13,2016-12-04,57085,3276,131,30932,Made,45,STEPHEN GOSTKOWSKI,1984-01-28,1,2025,0,235,32.85
2016,Reg,15,2016-12-18,57121,217,9,30932,Made,45,STEPHEN GOSTKOWSKI,1984-01-28,1,2025,0,236,32.89
2016,Reg,15,2016-12-18,57121,2643,107,30932,Made,40,STEPHEN GOSTKOWSKI,1984-01-28,1,1600,0,237,32.89
2016,Reg,15,2016-12-18,57121,3452,140,30932,Made,21,STEPHEN GOSTKOWSKI,1984-01-28,1,441,0,238,32.89
2016,Reg,16,2016-12-24,57132,330,14,30932,Made,29,STEPHEN GOSTKOWSKI,1984-01-28,1,841,0,239,32.91
2016,Reg,16,2016-12-24,57132,1092,47,30932,Made,22,STEPHEN GOSTKOWSKI,1984-01-28,1,484,0,240,32.91
2016,Reg,17,2017-01-01,57145,2016,82,30932,Missed,52,STEPHEN GOSTKOWSKI,1984-01-28,0,2704,1,241,32.93
2016,Reg,17,2017-01-01,57145,912,38,30932,Made,40,STEPHEN GOSTKOWSKI,1984-01-28,1,1600,0,242,32.93
2016,Reg,17,2017-01-01,57145,1519,64,30932,Made,26,STEPHEN GOSTKOWSKI,1984-01-28,1,676,0,243,32.93
2016,Post,2,2017-01-14,57162,2030,82,30932,Made,19,STEPHEN GOSTKOWSKI,1984-01-28,1,361,0,244,32.96
2016,Post,2,2017-01-14,57162,4041,160,30932,Made,43,STEPHEN GOSTKOWSKI,1984-01-28,1,1849,0,245,32.96
2016,Post,3,2017-01-22,57166,2463,98,30932,Made,47,STEPHEN GOSTKOWSKI,1984-01-28,1,2209,0,246,32.99
2016,Post,3,2017-01-22,57166,3794,152,30932,Made,26,STEPHEN GOSTKOWSKI,1984-01-28,1,676,0,247,32.99
2016,Post,3,2017-01-22,57166,182,7,30932,Made,31,STEPHEN GOSTKOWSKI,1984-01-28,1,961,0,248,32.99
2016,Post,4,2017-02-05,57167,1935,78,30932,Made,41,STEPHEN GOSTKOWSKI,1984-01-28,1,1681,0,249,33.02
2016,Post,4,2017-02-05,57167,3303,132,30932,Made,33,STEPHEN GOSTKOWSKI,1984-01-28,1,1089,0,250,33.02
2017,Reg,1,2017-09-07,57234,3559,139,30932,Made,32,STEPHEN GOSTKOWSKI,1984-01-28,1,1024,0,251,33.61
2017,Reg,1,2017-09-07,57234,1219,46,30932,Made,25,STEPHEN GOSTKOWSKI,1984-01-28,1,625,0,252,33.61
2017,Reg,2,2017-09-17,57256,2336,93,30932,Made,28,STEPHEN GOSTKOWSKI,1984-01-28,1,784,0,253,33.64
2017,Reg,2,2017-09-17,57256,3749,147,30932,Made,27,STEPHEN GOSTKOWSKI,1984-01-28,1,729,0,254,33.64
2017,Reg,2,2017-09-17,57256,3249,130,30932,Made,24,STEPHEN GOSTKOWSKI,1984-01-28,1,576,0,255,33.64
2017,Reg,4,2017-10-01,57290,1546,64,30932,Made,35,STEPHEN GOSTKOWSKI,1984-01-28,1,1225,0,256,33.68
2017,Reg,4,2017-10-01,57290,1939,80,30932,Made,58,STEPHEN GOSTKOWSKI,1984-01-28,1,3364,1,257,33.68
2017,Reg,4,2017-10-01,57290,241,9,30932,Made,41,STEPHEN GOSTKOWSKI,1984-01-28,1,1681,0,258,33.68
2017,Reg,5,2017-10-05,57298,2161,84,30932,Made,23,STEPHEN GOSTKOWSKI,1984-01-28,1,529,0,259,33.69
